merge_action,normalized_brand,parent_company,ownership_resolution_status,category_scope,region_codes_include,review_product_count,review_decision,candidate_action
appended_new,Pepsi,PepsiCo,direct,beverages,FRANCE|SOUTHERN_EUROPE,13,map to PepsiCo,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,FRANCE|DACH,13,map to Mondelēz International,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,BENELUX|FRANCE,13,map to The Coca-Cola Company,append_candidate
appended_new,Fuze Tea,The Coca-Cola Company,direct,beverages,BENELUX|FRANCE,13,map to The Coca-Cola Company,append_candidate
appended_new,Carrefour Sélection,Carrefour,direct,snacks,FRANCE|SOUTHERN_EUROPE,13,map to Carrefour,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,FRANCE|US_CANADA,12,map to The Coca-Cola Company,append_candidate
appended_new,monoprix gourmet,Monoprix,direct,beverages,FRANCE,12,map to Monoprix,append_candidate
appended_new,carrefour market,Carrefour,direct,dairies,FRANCE,12,map to Carrefour,append_candidate
appended_new,lindt excellence,Lindt & Sprüngli,direct,snacks,FRANCE,12,map to Lindt & Sprüngli,append_candidate
appended_new,Nescafé Dolce Gusto,Nestlé,direct,beverages,FRANCE|SOUTHERN_EUROPE,12,map to Nestlé,append_candidate
appended_new,light and free,Danone,direct,dairies,FRANCE,12,map to Danone,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,UK_IE,12,map to Mondelēz International,append_candidate
appended_new,7UP,PepsiCo,market_scoped,beverages,UK_IE,12,approve proposed,append_candidate
appended_new,7UP,Keurig Dr Pepper,market_scoped,beverages,US_CANADA,12,approve proposed,append_candidate
appended_new,Nesquik,Nestlé,direct,snacks,FRANCE,12,map to Nestlé,append_candidate
appended_new,Diet Coke,The Coca-Cola Company,direct,beverages,US_CANADA,12,map to The Coca-Cola Company,append_candidate
appended_new,wegmans organic,Wegmans,direct,snacks,US_CANADA,12,map to Wegmans,append_candidate
appended_new,Belvita,Mondelēz International,direct,snacks,FRANCE|US_CANADA,12,map to Mondelēz International,append_candidate
appended_new,tesco,Tesco,direct,snacks,FRANCE,12,map to Tesco,append_candidate
appended_new,boursin,Bel Group,direct,dairies,BENELUX|FRANCE,11,map to Bel Group,append_candidate
appended_new,Volvic,Danone,direct,beverages,FRANCE|UK_IE,11,map to Danone,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,BENELUX|FRANCE|DACH,11,map to The Coca-Cola Company,append_candidate
appended_new,crunch,Nestlé,direct,cereals,FRANCE,11,map to Nestlé,append_candidate
appended_new,coop naturaplan,Coop,direct,snacks,FRANCE|DACH,11,map to Coop,append_candidate
appended_new,paturages comtois,Les Mousquetaires / Intermarché,direct,dairies,FRANCE,11,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,SodaStream,PepsiCo,direct,beverages,US_CANADA,11,map to PepsiCo,append_candidate
appended_new,Simpl,Carrefour,direct,beverages,FRANCE|SOUTHERN_EUROPE,11,map to Carrefour,append_candidate
appended_new,Ruffles,PepsiCo,direct,snacks,FRANCE,11,map to PepsiCo,append_candidate
appended_new,Mountain Dew,PepsiCo,direct,beverages,FRANCE,11,map to PepsiCo,append_candidate
appended_new,Carrefour Extra,Carrefour,direct,dairies,FRANCE,11,map to Carrefour,append_candidate
appended_new,aldi einkauf gmbh and compagnie ohg,Aldi,direct,dairies,FRANCE,11,map to Aldi,append_candidate
appended_new,aldi specially selected,Aldi,direct,snacks,UK_IE,11,map to Aldi,append_candidate
appended_new,tesco,Tesco,direct,beverages,FRANCE,11,map to Tesco,append_candidate
appended_new,Carrefour Kids,Carrefour,direct,beverages,FRANCE,10,map to Carrefour,append_candidate
appended_new,lidl,Lidl,direct,snacks,FRANCE|SOUTHERN_EUROPE,10,map to Lidl,append_candidate
appended_new,Cheerios,Cereal Partners Worldwide,market_scoped,cereals,FRANCE,10,approve proposed,append_candidate
appended_new,Carrefour Sélection,Carrefour,direct,beverages,FRANCE|SOUTHERN_EUROPE,10,map to Carrefour,append_candidate
appended_new,nestle dessert,Nestlé,direct,snacks,FRANCE,10,map to Nestlé,append_candidate
appended_new,Nescafé,Nestlé,direct,dairies,FRANCE,10,map to Nestlé,append_candidate
appended_new,lidl,Lidl,direct,cereals,US_CANADA,10,map to Lidl,append_candidate
appended_new,Lay's,PepsiCo,direct,snacks,FRANCE|DACH,10,map to PepsiCo,append_candidate
appended_new,lidl,Lidl,direct,cereals,UK_IE,10,map to Lidl,append_candidate
appended_new,Monster Energy,Monster Beverage Corp,direct,beverages,FRANCE|SOUTHERN_EUROPE,10,approve proposed,append_candidate
appended_new,kiri,Bel Group,direct,dairies,FRANCE|DACH,10,map to Bel Group,append_candidate
appended_new,Doritos,PepsiCo,direct,snacks,BENELUX|FRANCE,10,map to PepsiCo,append_candidate
appended_new,e.leclerc,E.Leclerc,direct,beverages,FRANCE,10,map to E.Leclerc,append_candidate
appended_new,Carrefour Classic,Carrefour,direct,snacks,FRANCE|SOUTHERN_EUROPE,9,map to Carrefour,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,DACH|FRANCE,9,map to Lindt & Sprüngli,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,FRANCE|UK_IE,9,map to Lindt & Sprüngli,append_candidate
appended_new,Fuze Tea,The Coca-Cola Company,direct,beverages,FRANCE|DACH,9,map to The Coca-Cola Company,append_candidate
appended_new,Nesquik,Nestlé,direct,dairies,US_CANADA,9,map to Nestlé,append_candidate
appended_new,auchan bio,Auchan,direct,cereals,FRANCE,9,map to Auchan,append_candidate
appended_new,Coca-Cola Light,The Coca-Cola Company,direct,beverages,BENELUX|FRANCE,9,map to The Coca-Cola Company,append_candidate
appended_new,tesco,Tesco,direct,snacks,US_CANADA,9,map to Tesco,append_candidate
appended_new,Cadbury,Mondelēz International,market_scoped,beverages,UK_IE,9,approve proposed,append_candidate
appended_new,aldi,Aldi,direct,dairies,BENELUX|FRANCE,9,map to Aldi,append_candidate
appended_new,Belvita,Mondelēz International,direct,snacks,BENELUX|FRANCE,9,map to Mondelēz International,append_candidate
appended_new,quaker,PepsiCo,direct,snacks,FRANCE,9,map to PepsiCo,append_candidate
appended_new,babybel,Bel Group,direct,dairies,UK_IE,9,map to Bel Group,append_candidate
appended_new,président,Lactalis,direct,dairies,FRANCE|UK_IE,9,map to Lactalis,append_candidate
appended_new,Simpl,Carrefour,direct,dairies,BENELUX|FRANCE,9,map to Carrefour,append_candidate
appended_new,Sprite,The Coca-Cola Company,direct,beverages,FRANCE|DACH,9,map to The Coca-Cola Company,append_candidate
appended_new,crunch,Nestlé,direct,snacks,FRANCE,9,map to Nestlé,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,FRANCE|SOUTHERN_EUROPE,9,map to The Coca-Cola Company,append_candidate
appended_new,Carrefour Sélection,Carrefour,direct,dairies,FRANCE,9,map to Carrefour,append_candidate
appended_new,Chocapic,Nestlé,direct,snacks,FRANCE,9,map to Nestlé,append_candidate
appended_new,Carrefour Original,Carrefour,direct,dairies,FRANCE,9,map to Carrefour,append_candidate
appended_new,u saveurs,Système U,direct,snacks,FRANCE,9,map to Système U,append_candidate
appended_new,Gatorade,PepsiCo,direct,snacks,US_CANADA,9,map to PepsiCo,append_candidate
appended_new,danone,Danone,direct,dairies,FRANCE|UK_IE,9,approve proposed,append_candidate
appended_new,tartare,Savencia,direct,dairies,FRANCE|DACH,9,map to Savencia,append_candidate
appended_new,Toblerone,Mondelēz International,direct,snacks,US_CANADA,9,map to Mondelēz International,append_candidate
appended_new,Volvic,Danone,direct,beverages,BENELUX|FRANCE,9,map to Danone,append_candidate
appended_new,Carrefour Classic,Carrefour,direct,beverages,FRANCE,8,map to Carrefour,append_candidate
appended_new,Actimel,Danone,direct,dairies,FRANCE|SOUTHERN_EUROPE,8,map to Danone,append_candidate
appended_new,Carrefour Original,Carrefour,direct,snacks,BENELUX|FRANCE,8,map to Carrefour,append_candidate
appended_new,Activia,Danone,direct,dairies,FRANCE|DACH,8,map to Danone,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,FRANCE|SOUTHERN_EUROPE,8,map to PepsiCo,append_candidate
appended_new,Toblerone,Mondelēz International,direct,snacks,FRANCE|DACH,8,map to Mondelēz International,append_candidate
appended_new,Simpl,Carrefour,direct,dairies,FRANCE,8,map to Carrefour,append_candidate
appended_new,carrefour discount,Carrefour,direct,snacks,FRANCE,8,map to Carrefour,append_candidate
appended_new,paturages,Les Mousquetaires / Intermarché,direct,dairies,FRANCE|SOUTHERN_EUROPE,8,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,coop naturaplan,Coop,direct,beverages,FRANCE|DACH,8,map to Coop,append_candidate
appended_new,u,Système U,direct,beverages,FRANCE|DACH,8,map to Système U,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,FRANCE|US_CANADA,8,map to Lindt & Sprüngli,append_candidate
appended_new,KitKat,Nestlé,market_scoped,snacks,FRANCE|DACH,8,approve proposed,append_candidate
appended_new,Carrefour Kids,Carrefour,direct,dairies,FRANCE,8,map to Carrefour,append_candidate
appended_new,hipro,Danone,direct,dairies,FRANCE,8,map to Danone,append_candidate
appended_new,Reflets de France,Carrefour,direct,snacks,FRANCE|SOUTHERN_EUROPE,8,map to Carrefour,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,cereals,BENELUX|FRANCE|SOUTHERN_EUROPE,8,map to Carrefour,append_candidate
appended_new,danone,Danone,direct,dairies,BENELUX|FRANCE|DACH,8,approve proposed,append_candidate
appended_new,monoprix bio origines,Monoprix,direct,beverages,FRANCE,8,map to Monoprix,append_candidate
appended_new,le rustique,Savencia,direct,dairies,FRANCE|DACH,8,map to Savencia,append_candidate
appended_new,lidl,Lidl,direct,beverages,FRANCE|SOUTHERN_EUROPE,8,map to Lidl,append_candidate
appended_new,Carrefour Classic,Carrefour,direct,snacks,FRANCE,8,map to Carrefour,append_candidate
appended_new,Nesquik,Nestlé,direct,dairies,FRANCE,8,map to Nestlé,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,US_CANADA|FRANCE,7,map to Lindt & Sprüngli,append_candidate
appended_new,marque repere,E.Leclerc,direct,snacks,FRANCE|DACH,7,map to E.Leclerc,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,FRANCE|SOUTHERN_EUROPE|DACH,7,map to Lindt & Sprüngli,append_candidate
appended_new,Carrefour Extra,Carrefour,direct,snacks,FRANCE,7,map to Carrefour,append_candidate
appended_new,Cadbury,Mondelēz International,market_scoped,beverages,FRANCE,7,approve proposed,append_candidate
appended_new,tesco,Tesco,direct,snacks,UK_IE|US_CANADA,7,map to Tesco,append_candidate
appended_new,Belvita,Mondelēz International,direct,snacks,BENELUX|FRANCE|DACH,7,map to Mondelēz International,append_candidate
appended_new,Belvita,Mondelēz International,direct,snacks,FRANCE|UK_IE,7,map to Mondelēz International,append_candidate
appended_new,Volvic,Danone,direct,beverages,UK_IE,7,map to Danone,append_candidate
appended_new,Nesquik,Nestlé,direct,beverages,US_CANADA,7,map to Nestlé,append_candidate
appended_new,lidl,Lidl,direct,dairies,FRANCE|UK_IE,7,map to Lidl,append_candidate
appended_new,Carrefour Extra,Carrefour,direct,snacks,FRANCE|SOUTHERN_EUROPE,7,map to Carrefour,append_candidate
appended_new,auchan,Auchan,direct,dairies,FRANCE|DACH,7,map to Auchan,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,snacks,BENELUX|FRANCE,7,map to Carrefour,append_candidate
appended_new,Pepsi,PepsiCo,direct,beverages,BENELUX|FRANCE,7,map to PepsiCo,append_candidate
appended_new,Capri Sun,Capri Sun Group / Coca-Cola Europacific Partners,market_scoped,beverages,BENELUX|FRANCE,7,approve proposed,append_candidate
appended_new,Simpl,Carrefour,direct,beverages,FRANCE,7,map to Carrefour,append_candidate
appended_new,Ritz,Mondelēz International,direct,snacks,FRANCE,7,map to Mondelēz International,append_candidate
appended_new,Ruffles,PepsiCo,direct,snacks,FRANCE|SOUTHERN_EUROPE,7,map to PepsiCo,append_candidate
appended_new,président,Lactalis,direct,dairies,BENELUX|FRANCE,7,map to Lactalis,append_candidate
appended_new,danone,Danone (Dannon in US),direct,beverages,US_CANADA,7,approve proposed,append_candidate
appended_new,paturages intermarche,Les Mousquetaires / Intermarché,direct,dairies,FRANCE,7,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,Ovaltine,Nestlé,market_scoped,beverages,US_CANADA,7,approve proposed,append_candidate
appended_new,Simpl,Carrefour,direct,snacks,BENELUX|FRANCE,6,map to Carrefour,append_candidate
appended_new,paturages,Les Mousquetaires / Intermarché,direct,beverages,FRANCE,6,map to Les Mousquetaires / Intermarché,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,FRANCE|UK_IE,6,map to The Coca-Cola Company,append_candidate
appended_new,Carrefour Sensation,Carrefour,direct,snacks,FRANCE|SOUTHERN_EUROPE,6,map to Carrefour,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,beverages,BENELUX|FRANCE,6,map to Carrefour,append_candidate
appended_new,carrefour baby,Carrefour,direct,dairies,FRANCE,6,map to Carrefour,append_candidate
appended_new,Tostitos,PepsiCo,direct,dairies,US_CANADA,6,map to PepsiCo,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,FRANCE|UK_IE,6,map to PepsiCo,append_candidate
appended_new,Ritz,Mondelēz International,direct,snacks,FRANCE|US_CANADA,6,map to Mondelēz International,append_candidate
appended_new,Schweppes,Suntory Beverage & Food,market_scoped,beverages,FRANCE|UK_IE,6,approve proposed,append_candidate
appended_new,Sprite,The Coca-Cola Company,direct,beverages,BENELUX|FRANCE,6,map to The Coca-Cola Company,append_candidate
appended_new,Cheerios,General Mills,market_scoped,snacks,US_CANADA,6,approve proposed,append_candidate
appended_new,Reflets de France,Carrefour,direct,dairies,FRANCE|SOUTHERN_EUROPE,6,map to Carrefour,append_candidate
appended_new,lactel,Lactalis,direct,dairies,BENELUX|FRANCE,6,map to Lactalis,append_candidate
appended_new,lactel,Lactalis,direct,dairies,FRANCE|DACH,6,map to Lactalis,append_candidate
appended_new,KitKat,Nestlé,market_scoped,snacks,FRANCE|SOUTHERN_EUROPE,6,approve proposed,append_candidate
appended_new,Häagen-Dazs,General Mills,market_scoped,snacks,FRANCE,6,approve proposed,append_candidate
appended_new,kettle brand,Kettle Brand / Campbell Soup Company,direct,snacks,FRANCE|US_CANADA,6,map to Kettle Brand / Campbell Soup Company,append_candidate
appended_new,Ovaltine,Associated British Foods,market_scoped,beverages,FRANCE,6,approve proposed,append_candidate
appended_new,sainsburys taste the difference,Sainsbury's,direct,beverages,UK_IE,6,map to Sainsbury's,append_candidate
appended_new,marque repere,E.Leclerc,direct,beverages,FRANCE|DACH,6,map to E.Leclerc,append_candidate
appended_new,Fitness,Nestlé,direct,snacks,FRANCE,6,map to Nestlé,append_candidate
appended_new,Nesquik,Nestlé,direct,beverages,BENELUX|FRANCE,6,map to Nestlé,append_candidate
appended_new,Nesquik,Nestlé,direct,beverages,FRANCE|DACH,6,map to Nestlé,append_candidate
appended_new,leclerc,E.Leclerc,direct,snacks,US_CANADA|FRANCE,6,map to E.Leclerc,append_candidate
appended_new,Lay's,PepsiCo,direct,snacks,DACH|US_CANADA,6,map to PepsiCo,append_candidate
appended_new,u,Système U,direct,dairies,FRANCE|DACH,6,map to Système U,append_candidate
appended_new,auchan,Auchan,direct,dairies,BENELUX|FRANCE,6,map to Auchan,append_candidate
appended_new,auchan,Auchan,direct,dairies,FRANCE|BENELUX,6,map to Auchan,append_candidate
appended_new,u bio,Système U,direct,cereals,FRANCE,5,map to Système U,append_candidate
appended_new,aldi,Aldi,direct,snacks,DACH|US_CANADA,5,map to Aldi,append_candidate
appended_new,Aero,Nestlé,direct,snacks,UK_IE,5,map to Nestlé,append_candidate
appended_new,quaker,PepsiCo,direct,snacks,FRANCE|US_CANADA,5,map to PepsiCo,append_candidate
appended_new,lactel,Lactalis,direct,beverages,FRANCE,5,map to Lactalis,append_candidate
appended_new,carrefour,Carrefour,direct,dairies,FRANCE|DACH,5,map to Carrefour,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,FRANCE|UK_IE,5,map to Mondelēz International,append_candidate
appended_new,carrefour,Carrefour,direct,beverages,FRANCE|DACH,5,map to Carrefour,append_candidate
appended_new,carrefour,Carrefour,direct,cereals,BENELUX|FRANCE|SOUTHERN_EUROPE,5,map to Carrefour,append_candidate
appended_new,tesco finest,Tesco,direct,beverages,UK_IE,5,map to Tesco,append_candidate
appended_new,carrefour,Carrefour,direct,cereals,BENELUX|FRANCE,5,map to Carrefour,append_candidate
appended_new,light and free,Danone,direct,dairies,UK_IE,5,map to Danone,append_candidate
appended_new,Nesquik,Nestlé,direct,cereals,FRANCE|DACH,5,map to Nestlé,append_candidate
appended_new,lidl,Lidl,direct,snacks,FRANCE|UK_IE,5,map to Lidl,append_candidate
appended_new,Cadbury,Mondelēz International,market_scoped,snacks,SOUTHERN_EUROPE|UK_IE,5,approve proposed,append_candidate
appended_new,Cadbury,Mondelēz International,market_scoped,snacks,FRANCE|SOUTHERN_EUROPE,5,approve proposed,append_candidate
appended_new,carrefour discount,Carrefour,direct,dairies,FRANCE,5,map to Carrefour,append_candidate
appended_new,carrefour le marche,Carrefour,direct,dairies,FRANCE,5,map to Carrefour,append_candidate
appended_new,kiri,Bel Group,direct,dairies,BENELUX|FRANCE|DACH,5,map to Bel Group,append_candidate
appended_new,Fuze Tea,The Coca-Cola Company,direct,beverages,FRANCE|SOUTHERN_EUROPE,5,map to The Coca-Cola Company,append_candidate
appended_new,la vache qui rit,Bel Group,direct,dairies,BENELUX|FRANCE,5,map to Bel Group,append_candidate
appended_new,kiri,Bel Group,direct,dairies,BENELUX|FRANCE,5,map to Bel Group,append_candidate
appended_new,la vache qui rit,Bel Group,direct,dairies,FRANCE|DACH,5,map to Bel Group,append_candidate
appended_new,carrefour,Carrefour,direct,snacks,FRANCE|DACH,5,map to Carrefour,append_candidate
appended_new,tesco,Tesco,direct,dairies,UK_IE|US_CANADA,5,map to Tesco,append_candidate
appended_new,carrefour market,Carrefour,direct,snacks,FRANCE,5,map to Carrefour,append_candidate
appended_new,Carrefour Kids,Carrefour,direct,snacks,FRANCE|SOUTHERN_EUROPE,5,map to Carrefour,append_candidate
appended_new,carrefour,Carrefour,direct,dairies,US_CANADA,5,map to Carrefour,append_candidate
appended_new,Toblerone,Mondelēz International,direct,snacks,FRANCE|US_CANADA,5,map to Mondelēz International,append_candidate
appended_new,le rustique,Savencia,direct,dairies,BENELUX|FRANCE,5,map to Savencia,append_candidate
appended_new,président,Lactalis,direct,dairies,NORDICS|FRANCE,5,map to Lactalis,append_candidate
appended_new,Sprite,The Coca-Cola Company,direct,beverages,FRANCE|SOUTHERN_EUROPE,5,map to The Coca-Cola Company,append_candidate
appended_new,st môret,Savencia,direct,dairies,FRANCE|DACH,5,map to Savencia,append_candidate
appended_new,Sprite,The Coca-Cola Company,direct,beverages,UK_IE,5,map to The Coca-Cola Company,append_candidate
appended_new,sainsburys,Sainsbury's,direct,cereals,UK_IE|US_CANADA,5,map to Sainsbury's,append_candidate
appended_new,carrefour discount,Carrefour,direct,beverages,FRANCE,5,map to Carrefour,append_candidate
appended_new,Pepsi,PepsiCo,direct,beverages,DACH|UK_IE,5,map to PepsiCo,append_candidate
appended_new,président,Lactalis,direct,dairies,UK_IE,5,map to Lactalis,append_candidate
appended_new,marque repere,E.Leclerc,direct,snacks,FRANCE|SOUTHERN_EUROPE,5,map to E.Leclerc,append_candidate
appended_new,marque repere,E.Leclerc,direct,dairies,FRANCE|DACH,5,map to E.Leclerc,append_candidate
appended_new,monoprix bio,Monoprix,direct,cereals,FRANCE,5,map to Monoprix,append_candidate
appended_new,Carrefour Extra,Carrefour,direct,dairies,FRANCE|SOUTHERN_EUROPE,5,map to Carrefour,append_candidate
appended_new,Cheerios,Cereal Partners Worldwide,market_scoped,cereals,UK_IE,5,approve proposed,append_candidate
appended_new,Carrefour Kids,Carrefour,direct,snacks,FRANCE,5,map to Carrefour,append_candidate
appended_new,Carrefour Sensation,Carrefour,direct,beverages,FRANCE,5,map to Carrefour,append_candidate
appended_new,Carrefour Sensation,Carrefour,direct,beverages,FRANCE|SOUTHERN_EUROPE,5,map to Carrefour,append_candidate
appended_new,auchan,Auchan,direct,beverages,BENELUX|FRANCE,5,map to Auchan,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,US_CANADA|FRANCE,5,map to PepsiCo,append_candidate
appended_new,Carrefour Classic,Carrefour,direct,dairies,FRANCE|SOUTHERN_EUROPE,5,map to Carrefour,append_candidate
appended_new,quaker,PepsiCo,direct,cereals,UK_IE|US_CANADA,5,map to PepsiCo,append_candidate
appended_new,7UP,PepsiCo,market_scoped,beverages,FRANCE|SOUTHERN_EUROPE,5,approve proposed,append_candidate
appended_new,Dr Pepper,The Coca-Cola Company,market_scoped,beverages,BENELUX|FRANCE,5,approve proposed,append_candidate
appended_new,st môret,Savencia,direct,dairies,BENELUX|FRANCE,5,map to Savencia,append_candidate
appended_new,Actimel,Danone,direct,dairies,FRANCE|DACH,5,map to Danone,append_candidate
appended_new,Actimel,Danone,direct,dairies,BENELUX|FRANCE,5,map to Danone,append_candidate
appended_new,Actimel,Danone,direct,beverages,FRANCE|DACH,5,map to Danone,append_candidate
appended_new,Doritos,PepsiCo,direct,snacks,FRANCE|UK_IE,5,map to PepsiCo,append_candidate
appended_new,u,Système U,direct,snacks,FRANCE|DACH,4,map to Système U,append_candidate
appended_new,Schweppes,Suntory Beverage & Food,market_scoped,beverages,BENELUX|FRANCE|DACH,4,approve proposed,append_candidate
appended_new,Activia,Danone,direct,dairies,US_CANADA|FRANCE,4,map to Danone,append_candidate
appended_new,Dr Pepper,The Coca-Cola Company,market_scoped,beverages,FRANCE|DACH,4,approve proposed,append_candidate
appended_new,Fanta,The Coca-Cola Company,direct,beverages,NORDICS|FRANCE,4,map to The Coca-Cola Company,append_candidate
appended_new,Monster Energy,Monster Beverage Corp,direct,beverages,BENELUX|FRANCE,4,approve proposed,append_candidate
appended_new,lidl,Lidl,direct,snacks,FRANCE|DACH|SOUTHERN_EUROPE,4,map to Lidl,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,FRANCE|DACH|SOUTHERN_EUROPE,4,map to The Coca-Cola Company,append_candidate
appended_new,Coca-Cola Light,The Coca-Cola Company,direct,beverages,FRANCE|SOUTHERN_EUROPE,4,map to The Coca-Cola Company,append_candidate
appended_new,leclerc,E.Leclerc,direct,cereals,FRANCE,4,map to E.Leclerc,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,US_CANADA|FRANCE,4,map to The Coca-Cola Company,append_candidate
appended_new,lindt excellence,Lindt & Sprüngli,direct,snacks,US_CANADA|FRANCE,4,map to Lindt & Sprüngli,append_candidate
appended_new,leclerc,E.Leclerc,direct,dairies,US_CANADA,4,map to E.Leclerc,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,DACH|UK_IE,4,map to Lindt & Sprüngli,append_candidate
appended_new,Walkers,PepsiCo,direct,snacks,DACH|US_CANADA,4,map to PepsiCo,append_candidate
appended_new,lindt,Lindt & Sprüngli,direct,snacks,SOUTHERN_EUROPE|UK_IE,4,map to Lindt & Sprüngli,append_candidate
appended_new,danone,Danone,direct,dairies,DACH|FRANCE,4,approve proposed,append_candidate
appended_new,danonino,Danone,direct,dairies,FRANCE|DACH,4,map to Danone,append_candidate
appended_new,Pepsi,PepsiCo,direct,beverages,FRANCE|SOUTHERN_EUROPE|UK_IE,4,map to PepsiCo,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,cereals,BENELUX|FRANCE|SOUTHERN_EUROPE|DACH,4,map to Carrefour,append_candidate
appended_new,Carrefour Original,Carrefour,direct,snacks,FRANCE,4,map to Carrefour,append_candidate
appended_new,lidl deluxe,Lidl,direct,snacks,UK_IE,4,map to Lidl,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,FRANCE|SOUTHERN_EUROPE|DACH,4,map to Nestlé,append_candidate
appended_new,Nescafé Dolce Gusto,Nestlé,direct,beverages,BENELUX|FRANCE,4,map to Nestlé,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,FRANCE|DACH|SOUTHERN_EUROPE,4,map to Nestlé,append_candidate
appended_new,Cadbury,Mondelēz International,market_scoped,snacks,DACH|UK_IE,4,approve proposed,append_candidate
appended_new,Monster Energy,Monster Beverage Corp,direct,beverages,FRANCE|DACH,4,approve proposed,append_candidate
appended_new,aldi snackrite,Aldi,direct,snacks,UK_IE,4,map to Aldi,append_candidate
appended_new,auchan collection,Auchan,direct,dairies,FRANCE,4,map to Auchan,append_candidate
appended_new,Nescafé,Nestlé,direct,beverages,FRANCE|BENELUX,4,map to Nestlé,append_candidate
appended_new,tesco finest,Tesco,direct,snacks,FRANCE|UK_IE,4,map to Tesco,append_candidate
appended_new,sainsburys,Sainsbury's,direct,beverages,FRANCE,4,map to Sainsbury's,append_candidate
appended_new,tesco finest,Tesco,direct,snacks,FRANCE,4,map to Tesco,append_candidate
appended_new,sainsburys,Sainsbury's,direct,snacks,UK_IE|US_CANADA,4,map to Sainsbury's,append_candidate
appended_new,Mountain Dew,PepsiCo,direct,beverages,FRANCE|US_CANADA,4,map to PepsiCo,append_candidate
appended_new,auchan mmm,Auchan,direct,dairies,FRANCE,4,map to Auchan,append_candidate
appended_new,aldi specially selected,Aldi,direct,dairies,UK_IE,4,map to Aldi,append_candidate
appended_new,Reflets de France,Carrefour,direct,beverages,FRANCE|SOUTHERN_EUROPE,4,map to Carrefour,append_candidate
appended_new,Quality Street,Nestlé,direct,snacks,FRANCE|UK_IE,4,map to Nestlé,append_candidate
appended_new,Tostitos,PepsiCo,direct,snacks,US_CANADA|FRANCE,4,map to PepsiCo,append_candidate
appended_new,coop prix garantie,Coop,direct,beverages,FRANCE|DACH,4,map to Coop,append_candidate
appended_new,casino,Groupe Casino,direct,snacks,FRANCE|DACH,4,map to Groupe Casino,append_candidate
appended_new,président,Lactalis,direct,dairies,BENELUX|FRANCE|DACH,4,map to Lactalis,append_candidate
appended_new,Coca-Cola,The Coca-Cola Company,direct,beverages,BENELUX|FRANCE|DACH|SOUTHERN_EUROPE,4,map to The Coca-Cola Company,append_candidate
appended_new,Sprite,The Coca-Cola Company,direct,beverages,US_CANADA|FRANCE,4,map to The Coca-Cola Company,append_candidate
appended_new,auchan,Auchan,direct,snacks,FRANCE|BENELUX,4,map to Auchan,append_candidate
appended_new,Carrefour Sensation,Carrefour,direct,dairies,FRANCE,4,map to Carrefour,append_candidate
appended_new,Capri Sun,Capri Sun Group / Coca-Cola Europacific Partners,market_scoped,beverages,UK_IE,4,approve proposed,append_candidate
appended_new,hipro,Danone,direct,dairies,BENELUX|FRANCE,4,map to Danone,append_candidate
appended_new,Toblerone,Mondelēz International,direct,snacks,UK_IE,4,map to Mondelēz International,append_candidate
appended_new,Toblerone,Mondelēz International,direct,snacks,FRANCE|DACH|US_CANADA,4,map to Mondelēz International,append_candidate
appended_new,sainsburys so organic,Sainsbury's,direct,dairies,UK_IE,4,map to Sainsbury's,append_candidate
appended_new,Danette,Danone,direct,dairies,FRANCE|DACH,4,map to Danone,append_candidate
appended_new,Carrefour Bio,Carrefour,direct,dairies,BENELUX|FRANCE|SOUTHERN_EUROPE,4,map to Carrefour,append_candidate
appended_new,Fitness,Nestlé,direct,snacks,FRANCE|SOUTHERN_EUROPE,4,map to Nestlé,append_candidate
appended_new,Oreo,Mondelēz International,direct,snacks,SOUTHERN_EUROPE|US_CANADA,4,map to Mondelēz International,append_candidate
