barcode,product_name,normalized_brand,primary_brand,query_category,primary_country,observed_market_region_codes,visible_company_owner,ownership_resolution_status,company_mapping_source
3222473196296,Bière aromatisée MERIDA,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476818102,Bière aromatisée MERIDA,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476864161,Bière aromatisée MERIDA,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475224713,Bière blonde Kellegen Prestige 5%,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222472843900,Bière blonde Pure malt Finement brassée KELLEGEN,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476119117,Bière blonde Pure malt Finement brassée KELLEGEN,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476119193,Bière blonde Pure malt Finement brassée KELLEGEN,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476116116,Bière blonde pur malt Kellegen 4.2%,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477171558,Bière triple d'Abbaye Davelghem,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475468674,"Biére aromatisée tequila 5,9° merida",casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222472619918,"Boisson Aux Extraits De Thé Glacé, Saveur Mangue, 2 Litres, Marque Casino",casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476753328,Boisson Exotique,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476109286,Boisson Exotique zéro sucres ajoutés à l'eau de source,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476620859,Boisson Poire Kiwi Concombre,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475419126,Boisson amande au sirop d'agave,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222473375264,"Boisson aromatisée et aux extraits d'anis, à diluer",casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222472887966,Boisson au Soja Nature,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222474387556,Boisson au jus de cranberry - A base de concentré,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477066809,Boisson au soja,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222473592302,Boisson au soja à la vanille Bio Casino,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477013926,Boisson au thé saveur citron,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475461095,Boisson aux fruits façon Mojito saveur menthe,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475515484,Boisson aux fruits façon Planteur - 36% teneur en fruits,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475126673,Boisson aux jus de cranberry et framboise à base de concentrés,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476859525,Boisson aux jus de fruits à base de concentrés orange,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477067479,Boisson cacaotee intense,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476906694,Boisson citrons préssés,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475325984,Boisson concentrée saveur citron,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476615879,Boisson concentrée saveur pêche sans sucres,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475461101,Boisson façon Pina Colada,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222472757429,Boisson fermentée aromatisée à la gentiane,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475116889,Boisson gazeuse light saveur fruits rouges,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477019355,Boisson grenade à base de concentré,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3700311865639,Boisson instantanée cacaotée granulés,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476622303,Boisson pomme framboise betterave,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477304017,Boisson saveur Hibiscus Framboise,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476843135,Boisson végétale Amande,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477066816,Boisson végétale noisette,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477066823,Boisson végétale noix de coco,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475626326,Boisson à base d'eau de source saveur fraise,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476597526,"Boisson à base d'eau de source, aux jus de fruits à base de concentrés",casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475132360,Boisson à l'Aloé vera,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476841346,Boisson à l'infusion de thé noir saveur pêche,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476841353,Boisson à l'infusion de thé vert saveur menthe,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222472943525,COLA,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475126666,CRANBERRY LIGHT Teneur en fruits 25% minimum,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222475834844,Cachaça Spécial Caipirinha Aguardente de Cana 70cl 38%vol,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222472050407,Cafe Sol.lyophilise,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222472861195,Café Doux matins Dosettes Rigides,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222472861218,Café Pur Arabica Dosettes Rigides,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222472336518,Café Qualité Filtre,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222473202843,Café moulu Familial x36 dosettes,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222474224752,Café moulu Familial x52 dosettes,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222474776145,Café moulu pur Arabica corsé x36 dosettes,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222474224745,Café moulu pur Arabica x36 dosettes,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476102249,Café moulu pur arabica Pérou,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222472050414,Café soluble,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222473955664,Café soluble,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222473628490,Cappuccino,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476268396,Cappuccino,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477447387,Cappuccino 10 sachets individuels,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222473628476,Cappuccino saveur chocolat x8,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477186996,Capsules Décaféiné,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477186965,Capsules Espresso Intenso,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477447745,Capsules Espresso Intenso,casino,casino,beverages,France,FRANCE|SOUTHERN_EUROPE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477164918,Capsules de café aromatisé speculoos,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222476416544,Capsules espresso intense compatible Dolce Gusto,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222473628469,Casino Cappuccino,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222472706717,Casino Ice Tea -peach,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222477296329,Casino instant frais,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
3222472172932,Chicorée Café solubles,casino,casino,beverages,France,FRANCE,Casino Group,mapped_from_manual_review_replacement,manual_review_company_replacement_proposals
