barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason,macro_sum_off_raw
34361428715,Danette saveur coco,"danette, danone",danette,dairies,"Produits laitiers, Desserts, Desserts lactés, Crèmes dessert",en:france,FRANCE,https://images.openfoodfacts.org/images/products/003/436/142/8715/front_fr.5.400.jpg,107.2,107.2,3.04,3.04,2.0,2.0,2.0,2.0,17.12,,0.0,0.0,3.04,3.04,0.12,0.12,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,8.08
34362026156,Hipro,danone,danone,dairies,"fr:Boissons proteiné, en:yogurts",en:france,FRANCE,https://images.openfoodfacts.org/images/products/003/436/202/6156/front_fr.3.400.jpg,60.0,60.0,0.5,0.5,,,0.3,0.3,5.6,,,,,,,,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,
34500151825,UNSALTED BUTTER,land o lakes,land o lakes,dairies,Beurres doux,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/450/015/1825/front_en.7.400.jpg,714.285714285714,714.285714285714,561.224489795918,,357.142857142857,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,561.224489795918
34856008200,Fruit Snacks,welch's,welch's,snacks,Snack,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/485/600/8200/front_en.26.400.jpg,308.370044052863,308.370044052863,0.0,0.0,0.0,0.0,329.911312076695,,194.065477692174,,0.0,0.0,19.4065477692174,19.4065477692174,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,349.31785984591244
34856108184,Fruit Snacks,welch's,welch's,snacks,Gummi candies,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/485/610/8184/front_en.37.400.jpg,308.370044052863,308.370044052863,0.0,0.0,0.0,0.0,329.911312076695,,194.065477692174,,0.0,0.0,19.4065477692174,19.4065477692174,0.970327388460868,0.970327388460868,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,349.31785984591244
35406030009,Corn Flakes Cereal,country barn,country barn,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Extruded cereals, Extruded flakes, Corn flakes",en:bolivia|en:dominican-republic|en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/540/603/0009/front_en.21.400.jpg,450.0,450.0,0.0,,0.0,0.0,92.5,,25.0,25.0,2.5,2.5,15.0,,1.6875,1.6875,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,107.5
355841,taste the difference mature cheddar and onion,sainsburys,sainsburys,snacks,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, en:potato-crisps",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/000/035/5841/front_en.13.400.jpg,514.0,514.0,30.0,30.0,37.0,,49.5,49.5,15.0,15.0,4.1,4.1,9.5,9.5,1.32,1.32,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,89.0
35826094285,Nonfat yogurt,food lion,food lion,dairies,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/582/609/4285/front_en.5.400.jpg,25.1101321585903,25.1101321585903,0.0,0.0,0.0,0.0,3.68722466960352,3.68722466960352,4.84581497797357,,0.0,0.0,3.52422907488987,3.52422907488987,0.126651982378855,0.126651982378855,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,7.21145374449339
36192122152,Organic Pure Lemon Juice,santa cruz organic,santa cruz organic,beverages,"Plant-based foods and beverages, Beverages, Plant-based beverages, Specific products, Fruit-based beverages, Juices and nectars, Products for specific diets, Products without gluten, Fruit juices, Lemon juice, Squeezed lemon juices",en:france|en:united-states|en:world,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/003/619/212/2152/front_en.28.400.jpg,0.0,0.0,0.0,0.0,0.038,,0.0,0.0,2.4,,0.4,0.4,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates|saturated_fat_greater_than_fat,0.0
36632042842,Oikos Pro Strawberry Banana Protein Dairy Drink,oikos,oikos,dairies,"Beverages and beverages preparations, Beverages, Dairies, Fermented foods, Fermented milk products, Desserts, Dairy desserts, Dairy drinks, Fermented dairy desserts, Yogurts, en:fermented-milk-drinks",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/663/204/2842/front_en.405.400.jpg,58.0,58.0,0.72,0.72,1.0,,2.42,2.42,1.93,1.93,0.0,0.0,11.11,11.11,0.3,0.3,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,14.25
36800051560,muenster cheese,food club,food club,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses",en:united-states,US_CANADA,,347.826086956522,347.826086956522,28.5714285714286,28.5714285714286,19.047619047619,19.047619047619,0.0,0.0,0.27,,0.0,0.0,23.8095238095238,23.8095238095238,1.66666666666667,1.66666666666667,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,52.3809523809524
36800389106,"Strawberry yogurt bites, freeze-dried yogurt & fruit snacks",topco,topco,dairies,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts",en:united-states,US_CANADA,,429.0,429.0,0.0,0.0,0.6065625,,71.43,71.43,57.14,57.14,0.0,0.0,14.29,14.29,0.535,0.535,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,85.72
37323120672,100% Apple Cider,"musselman's, knouse foods inc/musselman dv",musselman's,beverages,"Beverages and beverages preparations, Beverages, en:ciders",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/732/312/0672/front_en.5.400.jpg,50.0,50.0,0.0,0.0,,,12.92,12.92,26.0,,,,0.0,0.0,0.0625,0.0625,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,12.92
37466083377,CHILI PIMENT ROUGE DARK NOIR,lindt excellence,lindt,snacks,"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, Dark chocolate bar",en:canada|en:france,US_CANADA|FRANCE,https://images.openfoodfacts.org/images/products/003/746/608/3377/front_en.18.400.jpg,533.333333333333,533.333333333333,111.111111111111,,66.6666666666667,66.6666666666667,177.777777777778,,155.555555555556,,22.2222222222222,22.2222222222222,22.2222222222222,22.2222222222222,0.277777777777778,0.277777777777778,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,311.1111111111112
376556,Easter chocolate muffin,marks & spencer,marks & spencer,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Muffins",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/000/037/6556/front_en.3.400.jpg,532.197977647685,532.197977647685,106.439595529537,,53.2197977647685,53.2197977647685,79.8296966471527,79.8296966471527,53.2197977647685,53.2197977647685,79.8296966471527,79.8296966471527,106.439595529537,,,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,292.70888770622673
38000245305,Raisin Bran Toasted Oates & Honey,kellogg's,kellogg's,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Cereals with fruits, Extruded cereals, Cereal flakes with fruits",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/800/024/5305/front_en.5.400.jpg,462.962962962963,462.962962962963,2.77777777777778,2.77777777777778,0.0,0.0,101.851851851852,,51.8518518518519,51.8518518518519,9.25925925925926,9.25925925925926,18.5185185185185,18.5185185185185,1.06481481481481,1.06481481481481,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,123.1481481481483
38000258749,Pringles habaneras,pringles,pringles,snacks,Chips fritos,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/800/025/8749/front_en.5.400.jpg,517.0,517.0,30.8,30.8,8.5,8.5,55.8,55.8,1.4,1.4,2.3,2.3,4.1,4.1,1111.0,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,90.7
38000273384,Frosted Flakes Strawberry Milkshake,kelloggs,kellogg's,cereals,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, en:corn-flakes",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/800/027/3384/front_en.24.400.jpg,540.540540540541,540.540540540541,0.0,0.0,0.0,0.0,113.513513513514,,56.7567567567568,56.7567567567568,2.7027027027027,2.7027027027027,21.6216216216216,21.6216216216216,702.702702702703,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,135.1351351351356
38000328855,Sour Cream & Onion,pringles,pringles,snacks,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Salty snacks made from potato, Stacked extruded potato crisps",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/800/032/8855/front_en.3.400.jpg,525.0,525.0,30.0,,8.75,8.75,57.5,,0.0,0.0,2.5,2.5,50.0,,1.4375,1.4375,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,137.5
38000358210,Nutri Grain Raspberry,kellogg's,kellogg's,snacks,"Snacks, Sweet snacks, Bars, Cereal bars",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/800/035/8210/front_en.12.400.jpg,351.351351351351,351.351351351351,25.5661066471877,25.5661066471877,3.65230094959824,3.65230094959824,182.615047479912,,0.0,0.0,0.0,0.0,14.609203798393,14.609203798393,2.10007304601899,2.10007304601899,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,222.79035792549269
38000708992,Brown Sugar Cinnamon Pastry Crisps,kellogg's,kellogg's,snacks,"Snacks, Sweet snacks, Bars, Biscuits and cakes, Cereal bars, Pastries",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/800/070/8992/front_en.26.400.jpg,344.827586206897,344.827586206897,2.7027027027027,2.7027027027027,1.35135135135135,1.35135135135135,27.027027027027,27.027027027027,28.0,,0.0,0.0,4.0,4.0,0.8128,0.8128,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,33.7297297297297
39779109973,Root Beer Flavored Milk,nature's touch,nature's touch,dairies,"Fruit and milk beverages,Dairy drinks",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/003/977/910/9973/front_en.3.400.jpg,78.2241014799154,78.2241014799154,3.59408033826638,3.59408033826638,2.32558139534884,2.32558139534884,,,6.97674418604651,6.97674418604651,0.0,0.0,3.17124735729387,3.17124735729387,126.849894291755,,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,
40000004455,Starburst Original,starburst,starburst,snacks,"Snacks, Sweet snacks, Confectioneries, Candies",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/000/000/4455/front_en.24.400.jpg,12000.0,,250.0,,250.0,,2400.0,,1600.0,,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|nutrient_value_above_100g,2650.0
40000505488,Twix fun size,twix,twix,snacks,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, en:bars",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/000/050/5488/front_en.28.400.jpg,500.0,500.0,119.047619047619,,74.4047619047619,74.4047619047619,327.380952380953,,0.0,0.0,0.0,0.0,29.7619047619048,29.7619047619048,2.97619047619047,2.97619047619047,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,476.1904761904768
40000533191,Milk Chocolate,m&m's,m&m's,snacks,"Botanas,Snacks dulces,Cacao y sus productos,Dulces,Dulces de chocolate,Bombones,Chocolates,Chocolates con leche,en:Flavoured chocolates,en:Flavoured milk chocolates,en:Milk chocolate candies",en:bolivia|en:spain|en:united-states,SOUTHERN_EUROPE|US_CANADA,https://images.openfoodfacts.org/images/products/004/000/053/3191/front_en.14.400.jpg,500.0,500.0,17.8571428571429,17.8571428571429,12.5,12.5,59.651,59.651,64.2857142857143,,3.57142857142857,3.57142857142857,3.57142857142857,3.57142857142857,0.178571428571429,0.178571428571429,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,81.07957142857147
40000533214,peanut m&m's chocolate candies,m&m's,m&m's,snacks,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Candies, en:chocolate-covered-nuts",en:french-polynesia|en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/000/053/3214/front_en.32.400.jpg,500.0,500.0,68.0952380952381,68.0952380952381,21.2619047619048,21.2619047619048,144.52380952381,,119.047619047619,,8.5,8.5,25.4761904761905,25.4761904761905,0.31887755102041,0.31887755102041,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,238.0952380952386
40373035018,Muesli croustillant aux 3 chocolats,"crownfield, lidl",crownfield,cereals,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales au chocolat, Mueslis, Mueslis au chocolat, Müesli croustillant aux 3 chocolats",en:france,FRANCE,https://images.openfoodfacts.org/images/products/004/037/303/5018/front_fr.3.400.jpg,568.0,568.0,20.2,,8.8,8.8,74.4,,34.0,34.0,7.8,7.8,18.4,,0.96,0.96,data_quality_error,data_quality_error,False,False,False,macros_exceed_100g,113.00000000000001
41192100192,Frosted Flakes,kellogg’s,kellogg's,cereals,"en:breakfasts,en:breakfast-cereals,en:breakfast-cereals-not-fortified-with-vitamins-and-chemical-elements",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/119/210/0192/front_en.36.400.jpg,540.540540540541,540.540540540541,0.0,0.0,0.0,0.0,113.513513513514,,59.4594594594595,59.4594594594595,2.7027027027027,2.7027027027027,21.6216216216216,21.6216216216216,1.82432432432432,1.82432432432432,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,135.1351351351356
41192100819,Crumbl Cereal Chocolatey Chip Cookie,"kellogg's,crumbl",kellogg's,cereals,"Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Desayunos,Cereales y patatas,Cereales y derivados,Cereales para el desayuno,en:Breakfast cereals fortified with vitamins and chemical elements",en:bolivia|en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/119/210/0819/front_en.4.400.jpg,525.0,525.0,2.5,2.5,0.0,0.0,107.5,,55.0,55.0,5.0,5.0,22.5,22.5,1.5625,1.5625,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,132.5
41192103254,Frosted Mini Wheats Cocoa,kellogg's,kellogg's,cereals,en:breakfast-cereal,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/119/210/3254/front_en.16.400.jpg,603.274920999714,603.274920999714,4.30910657856937,4.30910657856937,0.0,0.0,140.764148233266,,34.4728526285551,34.4728526285551,20.1091640333237,20.1091640333237,14.3636885952313,14.3636885952313,0.0718184429761564,0.0718184429761564,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,159.43694340706668
41220013913,Organics Corn Flakes,h-e-b,h-e-b,cereals,en:breakfast-cereal,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/122/001/3913/front_en.13.400.jpg,400.0,400.0,0.0,0.0,0.60295,,87.5,87.5,5.0,5.0,2.5,2.5,7.5,7.5,1.875,1.875,data_quality_error,data_quality_error,False,False,False,saturated_fat_greater_than_fat,95.0
41220600656,Lone stars cheddar Snack,heb,heb,snacks,Snack,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/122/060/0656/front_en.5.400.jpg,990.816321428572,,76.5306071428571,,19.1326428571429,19.1326428571429,50.0,,0.0,0.0,0.0,0.0,25.5102142857143,,8.60967857142857,8.60967857142857,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|macros_exceed_100g,152.0408214285714
41220996872,Fiber Cereal Strawberry,h-e-b,h-e-b,cereals,Cereal flakes,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/122/099/6872/front_en.15.400.jpg,400.0,400.0,1.66666666666667,1.66666666666667,0.0,0.0,111.666666666667,,26.6666666666667,26.6666666666667,28.3333333333333,28.3333333333333,10.0,10.0,0.479166666666667,0.479166666666667,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,123.33333333333367
41250950677,Mild Cheddar Cheese Shredded,meijer,meijer,dairies,"Dairies, Fermented foods, Fermented milk products, Cheeses, Cow cheeses, Cheeses from the United Kingdom, Cheeses from England, Cheddar cheese, Grated cheese",en:united-states,US_CANADA,,392.857142857143,392.857142857143,32.14285714,32.14285714,17.8571428571429,17.8571428571429,3.57142857,3.57142857,4.87145625,,0.0,0.0,21.42857143,21.42857143,1.69642857142857,1.69642857142857,data_quality_error,data_quality_error,False,False,False,sugars_greater_than_carbohydrates,57.14285714
41303008812,Parmesan Cheese,"essential everyday,supervalu inc.",essential everyday,dairies,Cheeses from cow milk,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/130/300/8812/front_en.11.400.jpg,8600.0,,600.0,,400.0,,0.0,0.0,0.0,0.0,0.0,0.0,800.0,,0.12,0.12,data_quality_error,data_quality_error,False,False,False,energy_above_900_kcal|nutrient_value_above_100g,1400.0
41387327908,Grated Parmesan Cheese,4c foods corp,4c foods corp,dairies,"Undefined, en:cheeses",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/004/138/732/7908/front_en.13.400.jpg,500.0,500.0,600.0,,400.0,,0.0,0.0,0.0,0.0,0.0,0.0,800.0,,0.07,0.07,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g,1400.0
