barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason,calculated_energy_kcal_from_macros_off_raw,energy_difference_abs_off_raw,energy_difference_pct_off_raw
16000189546,Multi Grain Cheerios,cheerios,cheerios,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Extruded cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/018/9546/front_en.37.400.jpg,138.5296875,,4.68571875,4.68571875,0.139753125,0.139753125,65.2821875,,13.6599375,13.6599375,7.1940625,7.1940625,11.52559375,11.52559375,0.6942171875,0.6942171875,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,349.40259375000005,210.87290625000006,152.22217710553926
16000222427,Chewy Granola Bar: Double Chocolate,nature valley,nature valley,snacks,en:chocolate-cereal-bars,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/022/2427/front_en.8.400.jpg,112.180107265896,,8.40520090552436,8.40520090552436,2.71429101672702,2.71429101672702,44.4669388010661,,10.2369273654514,10.2369273654514,6.7732013909234,6.7732013909234,10.7013473874749,10.7013473874749,0.0553939667673744,0.0553939667673744,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,296.3199529038833,184.1398456379873,164.14661219883487
16000223080,Granola Crunchy Oats & Honey,nature valley,nature valley,cereals,granola,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/022/3080/front_en.26.400.jpg,300.0,,16.6666666666667,16.6666666666667,3.7037037037037,3.7037037037037,70.3703703703704,70.3703703703704,25.9259259259259,25.9259259259259,3.7037037037037,3.7037037037037,7.40740740740741,7.40740740740741,0.87962962962963,0.87962962962963,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,461.1111111111115,161.11111111111148,53.70370370370383
16000229976,Cookies & Crème Cheerios Protein,general mills,general mills,cereals,"en:breakfasts,en:breakfast-cereals,en:breakfast-cereals-fortified-with-vitamins-and-chemical-elements",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/022/9976/front_en.61.400.jpg,405.405405405405,,2.5,2.5,0.0,0.0,24.0,24.0,11.0,11.0,2.0,2.0,8.0,8.0,0.525,0.525,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,150.5,254.90540540540502,62.87666666666664
16000275058,Fiber bran cereal,general mills,general mills,cereals,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/027/5058/front_en.26.400.jpg,200.0,,3.33333333,3.33333333,,,83.33333333,,,,46.6666666666667,46.6666666666667,6.66666667,6.66666667,0.916666666666667,0.916666666666667,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,389.99999997,189.99999996999998,94.99999998499999
16000318885,Cocoa puffs,general mills,general mills,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/031/8885/front_en.3.400.jpg,6.6666666666667,,5.0,,0.0,0.0,83.333333333333,,26.666666666667,26.666666666667,6.6666666666667,6.6666666666667,6.6666666666667,,1.0,1.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,404.9999999999988,398.3333333333321,5974.999999999953
16000340046,"Sweet and salty nut, turtle",nature vallley,nature vallley,snacks,en:cereal-bars,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/034/0046/front_en.6.400.jpg,171.864620535714,,8.33139880952381,8.33139880952381,1.59005133928571,1.59005133928571,60.1705357142857,,25.004375,25.004375,6.66773809523809,6.66773809523809,10.6593917410714,10.6593917410714,0.101136927083333,0.101136927083333,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,358.30229910714263,186.43767857142862,108.47938219645752
16000352018,Protein Chewy Bar,cheerios,cheerios,snacks,en:cereal-bars,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/035/2018/front_en.23.400.jpg,388.888888888889,,3.5,3.5,2.0,2.0,22.0,22.0,11.0,11.0,5.0,5.0,7.0,7.0,0.35,0.35,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,147.5,241.38888888888903,62.07142857142859
16000423718,Brownies Chocolate Fudge,fiber one,fiber one,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Cakes,Chocolate cakes,Brownies",en:mexico|en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/042/3718/front_en.84.400.jpg,280.0,,12.0,12.0,4.0,4.0,68.0,68.0,8.0,8.0,48.0,48.0,8.0,8.0,0.8,0.8,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,412.0,132.0,47.14285714285714
16000426412,Brownies Chocolate Chip Cookie,fiber one,fiber one,snacks,"Snacks,Sweet snacks,Bars,Cereal bars,Chocolate cereal bars",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/042/6412/front_en.35.400.jpg,280.0,,10.0,10.0,4.0,4.0,68.0,68.0,8.0,8.0,28.0,28.0,8.0,8.0,0.9,0.9,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,394.0,114.0,40.714285714285715
16000432680,Granola Crunchy Oats & Honey,nature valley,nature valley,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, en:breakfast-cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/043/2680/front_en.54.400.jpg,400.0,,4.5,4.5,0.5,0.5,19.0,19.0,7.0,7.0,1.0,1.0,2.0,2.0,0.2375,0.2375,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,124.5,275.5,68.875
16000438194,,general mills,general mills,cereals,"en:Plant-based foods and beverages, en:Plant-based foods, en:Breakfasts, en:Cereals and potatoes, en:Cereals and their products, en:Breakfast cereals",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/001/600/043/8194/front_en.31.400.jpg,388.888888888889,,1.0,1.0,0.0,0.0,22.0,22.0,10.0,10.0,2.0,2.0,2.0,2.0,0.425,0.425,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,105.0,283.888888888889,73.00000000000001
16000457010,Soft-Baked Bars,fiber one,fiber one,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Bars,Cereal bars",en:mexico|en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/045/7010/front_en.72.400.jpg,280.0,,12.0,12.0,4.0,4.0,68.0,68.0,8.0,8.0,24.0,24.0,8.0,8.0,0.9,0.9,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,412.0,132.0,47.14285714285714
16000503618,Cocoa Puffs Cereal,,unknown,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/050/3618/front_en.4.400.jpg,3.125,,4.6875,,0.0,0.0,81.25,,34.375,34.375,6.25,6.25,9.375,,0.859375,0.859375,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,404.6875,401.5625,12850.0
16000503649,golden grahams,cheerios,cheerios,cereals,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/050/3649/front_en.4.400.jpg,3.2258064516129,,4.8387096774194,,0.0,0.0,80.645161290323,,32.258064516129,32.258064516129,6.4516129032258,6.4516129032258,9.6774193548387,,1.3709677419355,1.3709677419355,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,404.83870967742143,401.6129032258085,12450.000000000076
16000506428,Brownie Chocolate Fudge,fiber one,fiber one,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Chocolate cakes, Brownies",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/050/6428/front_en.3.400.jpg,280.0,,12.0,12.0,4.0,4.0,68.0,68.0,24.0,24.0,24.0,24.0,8.0,8.0,0.8,0.8,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,412.0,132.0,47.14285714285714
16000506497,Brownie Chocolate Fudge,fiber one,fiber one,snacks,"Snacks, Sweet snacks, Bars, Dietary supplements, Bodybuilding supplements, Protein bars, en:brownies",en:costa-rica|en:mexico|en:spain|en:united-states,SOUTHERN_EUROPE|US_CANADA,https://images.openfoodfacts.org/images/products/001/600/050/6497/front_en.95.400.jpg,280.0,,3.0,3.0,1.0,1.0,11.0,11.0,2.0,2.0,6.0,6.0,2.0,2.0,0.2,0.2,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,79.0,201.0,71.78571428571429
16000507661,Peanut Butter Dark Chocolate,nature valley protein,nature valley,snacks,"Snacks, Barras de cereal, Barras de proteína",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/001/600/050/7661/front_en.303.400.jpg,475.0,,12.0,12.0,3.5,3.5,15.0,15.0,7.0,7.0,6.0,6.0,10.0,10.0,1.016,1.016,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,208.0,267.0,56.21052631578948
16000507920,Brownie Chocolate Chip Cookie,fiber one,fiber one,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Pastries, Chocolate cakes, Brownies",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/050/7920/front_en.26.400.jpg,280.0,,10.0,10.0,4.0,4.0,68.0,68.0,8.0,8.0,28.0,28.0,8.0,8.0,0.9,0.9,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,394.0,114.0,40.714285714285715
16000508743,SOFT BAKED OATMEAL SQUARES CINNAMON BROWN SUGAR,nature valley,nature valley,cereals,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/050/8743/front_en.54.400.jpg,428.571428571428,,6.0,6.0,1.0,1.0,24.0,24.0,9.0,9.0,3.0,3.0,2.0,2.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,158.0,270.571428571428,63.13333333333328
16000509498,CINNAMON COFFEE CAKE Soft Baked Bar,fiber one,fiber one,snacks,"Snacks,Sweet snacks,Biscuits and cakes,Bars,Pastries",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/050/9498/front_en.24.400.jpg,280.0,,15.5555555555556,15.5555555555556,3.33333333333333,3.33333333333333,53.3333333333333,53.3333333333333,26.6666666666667,26.6666666666667,6.66666666666667,6.66666666666667,17.7777777777778,17.7777777777778,0.5,0.5,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,424.4444444444448,144.4444444444448,51.58730158730172
16000515642,Soft Baked Bar Birthday Cake Bar,fiber one,fiber one,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Pastries",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/600/051/5642/front_en.4.400.jpg,200.0,,10.0,10.0,4.0,4.0,68.0,,8.0,8.0,24.0,24.0,8.0,8.0,0.9,0.9,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,394.0,194.0,97.0
16000515758,Nature valley crunchy oats 'n honey,nature valley crunchy,nature valley,snacks,"Snacks, Snacks sucrés, Barres, Barres de céréales",en:france,FRANCE,https://images.openfoodfacts.org/images/products/001/600/051/5758/front_fr.14.400.jpg,446.190476190476,,7.4,7.4,1.0,1.0,26.8,26.8,11.0,11.0,,,3.4,3.4,,,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,187.4,258.79047619047594,57.99999999999997
16073619339,Blueberry Fruit Bar,betty lou's,betty lou's,snacks,Snacks,en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/607/361/9339/front_en.10.400.jpg,350.877192982456,,3.0,3.0,0.0,0.0,42.0,42.0,24.0,24.0,7.0,7.0,1.0,1.0,0.225,0.225,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,199.0,151.877192982456,43.28499999999998
161615,Raclette,,unknown,dairies,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Raclettes",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/000/016/1615/front_fr.3.400.jpg,0.4,,32.0,,21.5,21.5,0.1,0.1,0.1,0.1,,,22.5,,1.5,1.5,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,378.4,378.0,94500.0
16229920142,Coconut water,,unknown,beverages,"Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Eaux de coco",en:france|en:switzerland,FRANCE|DACH,https://images.openfoodfacts.org/images/products/001/622/992/0142/front_fr.4.400.jpg,21.0,,0.0,0.0,0.0,0.0,52.0,,5.0,5.0,,,0.0,0.0,0.050000000745058,0.050000000745058,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,208.0,187.0,890.4761904761905
17082877628,Beef Jerky Original,jack link's,jack link's,snacks,"Snacks, Meats and their products, Meats, Dried meats, Beef jerkies",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/001/708/287/7628/front_en.14.400.jpg,285.714285714286,,1.5,1.5,0.5,0.5,6.0,6.0,6.0,6.0,,,10.0,10.0,1.3,1.3,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,77.5,208.214285714286,72.87500000000003
18000426980,Toaster Strudel pastries,pillsbury,pillsbury,snacks,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Pastries, Toaster pastries",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/001/800/042/6980/front_en.18.400.jpg,618.181818181818,,10.9090909090909,10.9090909090909,4.09090909090909,4.09090909090909,49.0909090909091,49.0909090909091,17.2727272727273,17.2727272727273,0.909090909090909,0.909090909090909,4.54545454545455,4.54545454545455,0.727272727272727,0.727272727272727,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,312.72727272727275,305.45454545454527,49.41176470588234
19000025005,Life Savers Hard Candy Sugar Free,"life saver, lifesavers",life saver,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france|en:germany|en:united-states,FRANCE|DACH|US_CANADA,https://images.openfoodfacts.org/images/products/001/900/002/5005/front_fr.10.400.jpg,200.0,,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,400.0,200.0,100.0
20685002892,Original Kettle Cooked Potato Chips,cape cod,cape cod,snacks,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps",en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/002/068/500/2892/front_en.22.400.jpg,500.0,,102.040816326531,,6.37755102040818,6.37755102040818,204.081632653061,,0.0,0.0,12.7551020408163,12.7551020408163,25.5102040816327,25.5102040816327,1.91326530612245,1.91326530612245,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g|energy_inconsistent_with_macros,1836.734693877554,1336.734693877554,267.3469387755108
21788506959,Biscoff Cookie Butter,lotus,lotus,snacks,"Snacks, Fats, Sweet snacks, Biscuits and cakes, Biscuits",en:united-states,US_CANADA,https://images.openfoodfacts.org/images/products/002/178/850/6959/front_en.30.400.jpg,566.666666666667,,11.0,11.0,2.5,2.5,17.0,17.0,11.0,11.0,0.0,0.0,1.0,1.0,0.1625,0.1625,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,171.0,395.66666666666697,69.82352941176472
21908133171,Chobani Zero Sugar Vanilla,chobani,chobani,cereals,Granola,en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/002/190/813/3171/front_en.4.400.jpg,60.0,,21.1538461538462,,5.76923076923077,5.76923076923077,63.4615384615385,,13.4615384615385,13.4615384615385,7.69230769230769,7.69230769230769,9.61538461538461,9.61538461538461,0.336538461538462,0.336538461538462,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,482.6923076923082,422.6923076923082,704.4871794871804
21908240329,Peanut Butter Chocolate Chip (mini),larabar,larabar,snacks,"Snacks,Sweet snacks,Bars,Dietary supplements,Bodybuilding supplements,Energy bars",en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/002/190/824/0329/front_en.26.400.jpg,500.0,,123.96694214876,,41.3223140495868,41.3223140495868,227.272727272727,,165.289256198347,,41.3223140495868,41.3223140495868,61.98347107438,61.98347107438,1.80785123966942,1.80785123966942,data_quality_error,data_quality_error,False,False,False,nutrient_value_above_100g|energy_inconsistent_with_macros,2272.727272727268,1772.727272727268,354.5454545454536
21908455563,Cinnamon Crunch Cereal,cascadian farm organic,cascadian farm organic,cereals,"Plant-based-foods-and-beverages,Plant-based-foods,Breakfasts,Cereals-and-potatoes,Cereals-and-their-products,Breakfast-cereals",en:united-states|en:world,US_CANADA,https://images.openfoodfacts.org/images/products/002/190/845/5563/front_en.3.400.jpg,416.666666666667,,3.0,3.0,,,30.0,30.0,11.0,11.0,3.0,3.0,2.0,2.0,0.972222222222222,0.972222222222222,data_quality_error,data_quality_error,False,False,False,energy_inconsistent_with_macros,155.0,261.666666666667,62.80000000000003
22000017871,Wrigleys spearmint chewing gum sugar free stick rp,"wrigley, wrigley's",wrigley,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france|en:united-states,FRANCE|US_CANADA,https://images.openfoodfacts.org/images/products/002/200/001/7871/front_fr.14.400.jpg,40.0,,0.0,0.0,0.0,0.0,80.0,,80.0,80.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit|energy_inconsistent_with_macros,320.0,280.0,700.0
