barcode,product_name,brands,primary_brand,query_category,off_categories,countries,observed_market_region_codes,image_url,energy_kcal_off_raw,energy_kcal,fat_100g_off_raw,fat_100g,saturated_fat_100g_off_raw,saturated_fat_100g,carbs_100g_off_raw,carbs_100g,sugars_100g_off_raw,sugars_100g,fiber_100g_off_raw,fiber_100g,protein_100g_off_raw,protein_100g,salt_100g_off_raw,salt_100g,nutrition_quality_status,outlier_type,include_in_product_table,include_in_aggregates,include_in_charts,nutrition_quality_reason,protein_g_per_100kcal_off_raw,carbs_g_per_100kcal_off_raw,fat_g_per_100kcal_off_raw
80798903,Chewing Gum Mentos Squeez parfum Citron Vert,"mentos, perfetti",mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/079/8903/front_fr.8.400.jpg,201.0,201.0,0.0,0.0,0.0,0.0,70.0,,7.9,7.9,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,34.82587064676617,0.0
80814801,Smint Frutos Rojos 35 G.,smint,smint,snacks,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Snacks, Sweet snacks, Confectioneries, Fruits based foods, Fruits, Caramels, en:candies",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/081/4801/front_fr.31.400.jpg,242.0,242.0,0.7,0.7,0.7,0.7,96.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,39.66942148760331,0.2892561983471074
80814849,Kaugummi White Sweet Mint,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france|en:germany,FRANCE|DACH,https://images.openfoodfacts.org/images/products/000/008/081/4849/front_fr.13.400.jpg,171.0,171.0,0.0,0.0,0.0,0.0,69.0,,0.0,0.0,,,0.0,0.0,0.07,0.07,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.35087719298245,0.0
80817246,Chewing gum mentos pure fresh,mentos,mentos,snacks,"Snacks, Sweet snacks, Confectioneries, Chewing gum, en:sugar-free-chewing-gum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/081/7246/front_fr.28.400.jpg,181.0,181.0,0.2,0.2,0.2,0.2,72.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,39.77900552486188,0.11049723756906078
80822981,Mentos White Chewing Gum (80 pieces),mentos,mentos,snacks,"Snacks, Sweet snacks, Confectioneries, Chewing gum",en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/000/008/082/2981/front_en.8.400.jpg,3.0,3.0,4.0,,3.0,3.0,,,,,,,,,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,,,133.33333333333331
80823193,Bonbons goût chloro,mentos,mentos,snacks,"Snacks,Snacks sucrés,Confiseries,Bonbons,Bonbons sans sucre",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/082/3193/front_fr.16.400.jpg,193.0,193.0,4.5,4.5,4.2,4.2,65.0,,0.0,0.0,,,0.0,0.0,0.03,0.03,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,33.67875647668394,2.33160621761658
80823483,Bonbons tendres dragerifies,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons, Bonbons gélifiés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/082/3483/front_fr.27.400.jpg,193.0,193.0,4.5,4.5,4.1999998092651,4.1999998092651,65.0,,0.0,0.0,,,0.0,0.0,0.03,0.03,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,33.67875647668394,2.33160621761658
80824176,Bonbons tic tac fresh+ goût menthe polaire sans sucres,"ferrero, tic tac",ferrero,snacks,"Snacks,Snacks sucrés,Confiseries,Bonbons,Bonbons à la menthe,Bonbons sans sucre",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/082/4176/front_fr.15.400.jpg,242.0,242.0,0.5,0.5,0.5,0.5,96.6,,0.2,0.2,,,0.1,0.1,0.018,0.018,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.04132231404958678,39.917355371900825,0.2066115702479339
80830115,Mentos chewing gum squeez,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/083/0115/front_fr.29.400.jpg,197.0,197.0,0.5,0.5,0.0,0.0,71.0,,6.6,6.6,0.0,0.0,0.6,0.6,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.3045685279187817,36.04060913705584,0.25380710659898476
80840558,Chewing gum,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/084/0558/front_fr.4.400.jpg,181.0,181.0,0.0,0.0,0.0,0.0,73.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.331491712707184,0.0
80846222,Chewing gum Peppermint,mentos,mentos,snacks,"Snacks, Sweet snacks, Confectioneries, Chewing gum, Sugar-free chewing gum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/084/6222/front_fr.23.400.jpg,171.0,171.0,0.2,0.2,0.2,0.2,69.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.35087719298245,0.11695906432748539
80852773,Golia alle erbe alpine,golia,golia,snacks,Caramelle,en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/000/008/085/2773/front_en.17.400.jpg,235.0,235.0,0.0,0.0,0.0,0.0,93.0,,0.0,0.0,,,0.0,0.0,0.02,0.02,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,39.57446808510638,0.0
80858072,Chewing gum mighty mint,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/085/8072/front_fr.4.400.jpg,174.0,174.0,0.2,0.2,0.2,0.2,70.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.229885057471265,0.11494252873563218
80859000,Chewing gum mentos white,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/085/9000/front_fr.4.400.jpg,171.0,171.0,0.0,0.0,0.0,0.0,69.0,,0.0,0.0,,,0.0,0.0,0.1,0.1,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.35087719298245,0.0
80864233,Mentor tropical chewing gum,mentos,mentos,snacks,"Snacks, Sweet snacks, Confectioneries, Chewing gum, Sugar-free chewing gum",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/008/086/4233/front_en.13.400.jpg,197.0,197.0,2.0,2.0,1.8,1.8,69.0,,0.0,0.0,,,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,35.025380710659896,1.015228426395939
80864462,Bonbon à la menthe,mondelez,mondelez,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/086/4462/front_fr.3.400.jpg,236.0,236.0,0.1,0.1,0.1,0.1,97.0,,0.1,0.1,,,0.1,0.1,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.04237288135593221,41.10169491525424,0.04237288135593221
80866237,Mentos Chewing Gum Pure Fresh Freshmint,mentos,mentos,snacks,"snacks, snacks-sucrés, confiseries, chewing-gum, chewing-gum-sans-sucres, fr:chewing-gum-sans-sucres, fr:confiseries, en:snacks-sucrés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/086/6237/front_fr.4.400.jpg,181.0,181.0,0.0,0.0,0.0,0.0,73.0,,71.0,71.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.331491712707184,0.0
80866879,Mentos pure fresh limón,"chupa chups, mentos",chupa chups,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/000/008/086/6879/front_fr.4.400.jpg,181.0,181.0,0.0,0.0,0.0,0.0,70.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,38.67403314917127,0.0
80879299,Chewing gum pure fresh cherry flavour,mentos,mentos,snacks,Sugar-free chewing gum,en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/008/087/9299/front_en.3.400.jpg,196.0,196.0,1.0,1.0,0.9,0.9,71.0,,0.5,0.5,,,0.0,0.0,0.13,0.13,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,36.224489795918366,0.5102040816326531
80880622,Fruit-tella Sugarfree Red Berry Mix Fruit Drops,fruit-tella,fruit-tella,snacks,"Snacks, Sweet snacks, Confectioneries, Candies",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/008/088/0622/front_en.7.400.jpg,235.0,235.0,0.2,0.2,0.2,0.2,90.0,,0.0,0.0,,,0.0,0.0,0.2,0.2,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,38.297872340425535,0.08510638297872342
80882084,Pure fresh - Chewing gum sans sucres,"mentos, perfetti",mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france|en:guadeloupe,FRANCE,https://images.openfoodfacts.org/images/products/000/008/088/2084/front_fr.27.400.jpg,181.0,181.0,0.0,0.0,0.0,0.0,73.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.331491712707184,0.0
80896012,Chewing gum mentos pure fresh sans sucre,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/089/6012/front_fr.4.400.jpg,177.0,177.0,0.0,0.0,0.0,0.0,71.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.11299435028249,0.0
80896906,Fruit drops,fruit-tella,fruit-tella,snacks,"Snacks, Sweet snacks, Confectioneries, Candies",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/008/089/6906/front_en.6.400.jpg,235.0,235.0,0.1,0.1,0.1,0.1,89.0,,0.0,0.0,,,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,37.87234042553192,0.04255319148936171
80911784,Chewing gum mentos pure fresh sans sucre goût tropical,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/091/1784/front_fr.45.400.jpg,192.0,192.0,0.7,0.7,0.7,0.7,72.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,37.5,0.3645833333333333
80925712,Fresh,tic tac,tic tac,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons, Caramels",en:france|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/000/008/092/5712/front_fr.3.400.jpg,242.0,242.0,0.5,0.5,0.5,0.5,96.6,,0.2,0.2,,,0.1,0.1,0.018,0.018,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.04132231404958678,39.917355371900825,0.2066115702479339
80930679,Estathè Pesca Zero,"estathé, ferrero",estathe,beverages,"Beverages, Tea-based beverages, Iced teas, Lemon flavored iced teas, en:unsweetened-beverages",en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/000/008/093/0679/front_it.14.400.jpg,2.0,2.0,0.0,0.0,0.0,0.0,1.4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,70.0,0.0
80935490,Chewing gum pure fresh,mentos,mentos,snacks,"Snacks,Snacks sucrés,Confiseries,Chewing-gum sans sucres",en:france|en:morocco,FRANCE,https://images.openfoodfacts.org/images/products/000/008/093/5490/front_fr.17.400.jpg,183.0,183.0,0.2,0.2,0.2,0.2,73.0,,0.0,0.0,,,0.0,0.0,0.03,0.03,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,39.89071038251366,0.1092896174863388
80935933,Mentos White - Chewing gum,mentos,mentos,snacks,"Confiseries,Chewing-gum,Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/093/5933/front_fr.5.400.jpg,170.0,170.0,0.0,0.0,0.0,0.0,68.0,,0.0,0.0,,,0.0,0.0,0.03,0.03,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.0,0.0
80935940,Chewing gum,mentos,mentos,snacks,"Snacks,Snacks sucrés,Confiseries,Surgelés,Chewing-gum,Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/093/5940/front_fr.22.400.jpg,187.0,187.0,1.0,1.0,1.0,1.0,71.0,,0.0,0.0,,,0.0,0.0,0.04,0.04,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,37.967914438502675,0.53475935828877
80938101,Chewing gum pure fresh chloro,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/093/8101/front_en.5.400.jpg,185.0,185.0,0.0,0.0,0.0,0.0,74.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.0,0.0
80939139,Golia Herbs Limone Con Vitamina C Senza Zucchero Senza Glutine,golia,golia,snacks,"Snack, Snack dolci, Dolci, Caramelle",en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/000/008/093/9139/front_it.30.400.jpg,235.0,235.0,0.0,0.0,0.0,0.0,96.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.85106382978723,0.0
80940524,Chewing gum pire fresh,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/094/0524/front_fr.15.400.jpg,181.0,181.0,0.0,0.0,0.0,0.0,73.0,,71.0,71.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.331491712707184,0.0
80940944,,mentos,mentos,snacks,"Snacks,Snacks sucrés,Confiseries,Surgelés,Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/094/0944/front_fr.3.400.jpg,189.0,189.0,4.3,4.3,4.0,4.0,66.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,34.92063492063492,2.2751322751322753
80945567,Chewing gum,"mentos, perfetti van melle",mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/094/5567/front_fr.3.400.jpg,192.0,192.0,0.0,0.0,0.0,0.0,78.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.625,0.0
80948582,Mentis chewing gum fruit crush,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/094/8582/front_fr.18.400.jpg,204.0,204.0,0.0,0.0,0.0,0.0,67.0,,12.0,12.0,,,0.8,0.8,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.39215686274509803,32.84313725490196,0.0
80951247,Chewing gum Mentos White,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/095/1247/front_fr.10.400.jpg,174.0,174.0,0.6,0.6,0.6,0.6,69.0,,0.0,0.0,,,0.0,0.0,0.07,0.07,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,39.6551724137931,0.3448275862068966
80951353,EstaThé Zéro Limone,ferrero,ferrero,beverages,"Boissons, it:bevande dolcificate",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/095/1353/front_fr.9.400.jpg,2.0,2.0,0.0,0.0,0.0,0.0,1.6,,0.3,0.3,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,80.0,0.0
80954514,Chewing gum Insta White blue system,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/095/4514/front_fr.3.400.jpg,168.0,168.0,0.2,0.2,0.2,0.2,68.0,,0.0,0.0,,,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.476190476190474,0.11904761904761905
80957553,Fruit drops,fruitella,fruitella,snacks,"Snacks,Sweet snacks,Confectioneries,Candies,Hard candies",en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/000/008/095/7553/front_en.3.400.jpg,232.0,232.0,0.0,0.0,0.0,0.0,88.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,37.93103448275862,0.0
80957621,White always - Chewing gum sans sucres,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/095/7621/front_fr.4.400.jpg,174.0,174.0,0.20000000298023,0.20000000298023,0.20000000298023,0.20000000298023,70.0,,0.0,0.0,,,0.0,0.0,0.77999997138977,0.77999997138977,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.229885057471265,0.11494253044840805
80962175,Pure fresh,mentos,mentos,snacks,"Snacks,Sweet snacks,Confectioneries,Candies,Chewing gum,Sugar-free chewing gum,fr:Bonbons dragéifiés",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/096/2175/front_fr.21.400.jpg,180.0,180.0,0.0,0.0,0.0,0.0,72.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.0,0.0
80969990,Frutta c con Ginger,golia,golia,snacks,Caramelle dure,en:france|en:italy,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/000/008/096/9990/front_fr.3.400.jpg,230.0,230.0,0.0,0.0,0.0,0.0,88.0,,0.0,0.0,,,0.0,0.0,0.29,0.29,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,38.26086956521739,0.0
80971290,Chewing Gum Fliptop White Bubble Fresh 30G,mentos,mentos,snacks,chewing-gum,en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/097/1290/front_fr.7.400.jpg,170.0,170.0,0.0,0.0,0.0,0.0,70.0,,0.0,0.0,,,0.0,0.0,0.05,0.05,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,41.17647058823529,0.0
80975601,Chewing Gum Pure Fresh,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/097/5601/front_fr.11.400.jpg,171.0,171.0,0.0,0.0,0.0,0.0,69.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.35087719298245,0.0
80977582,Tic Tac Gum Cool Cassis,ferrero,ferrero,snacks,"Imbiss, Süßer Snack, Süßwaren, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/097/7582/front_de.20.400.jpg,195.0,195.0,1.8,1.8,1.8,1.8,72.8,,0.1,0.1,,,0.1,0.1,0.003,0.003,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.05128205128205128,37.33333333333333,0.9230769230769231
80991915,"Chewing gum ice cup goût fraise sans sucre, 97g",mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/099/1915/front_fr.10.400.jpg,171.0,171.0,0.6,0.6,0.6,0.6,67.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,39.1812865497076,0.3508771929824561
80993193,Chewing gum Mentos Squeez,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/099/3193/front_fr.37.400.jpg,204.0,204.0,0.0,0.0,0.0,0.0,72.0,,10.0,10.0,,,0.7,0.7,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.3431372549019608,35.294117647058826,0.0
80993353,chewing gum pure breath,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/099/3353/front_fr.10.400.jpg,179.0,179.0,0.0,0.0,0.0,0.0,70.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,39.10614525139665,0.0
80994442,IceCup - Maxi chewing gum sans sucre à la menthe givrée,mentos,mentos,snacks,"Snacks, Snacks sucrés, Confiseries, Chewing-gum, Chewing-gum sans sucres",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/099/4442/front_fr.7.400.jpg,179.0,179.0,0.3,0.3,0.3,0.3,73.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.78212290502793,0.16759776536312848
8135027238000199,Free From Wine Gums,,unknown,snacks,en:candies,en:united-kingdom,UK_IE,https://images.openfoodfacts.org/images/products/813/502/723/8000199/front_en.3.400.jpg,217.0,217.0,0.3,0.3,0.3,0.3,81.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,37.327188940092164,0.1382488479262673
81491971,Caprice des dieux,caprice des dieux,caprice des dieux,dairies,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Fromages à pâte molle,Fromages à pâte molle à croûte fleurie",en:france,FRANCE,https://images.openfoodfacts.org/images/products/000/008/149/1971/front_fr.4.400.jpg,10.0,10.0,30.0,,21.0,21.0,8.0,,5.0,5.0,,,15.0,,14.0,14.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,150.0,80.0,300.0
8410014820952,Cacao Cola Cao Turbo Instant 750 gr,cola cao,cola cao,beverages,"Beverages, Cocoa and its products, Cocoa and chocolate powders, Instant beverages, Cocoa powders, Chocolate-powders, en:instant-chocolate-powders",en:france|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/841/001/482/0952/front_fr.4.400.jpg,69.0,69.0,3.0,3.0,1.5,1.5,82.0,,75.0,75.0,6.0,6.0,5.5,5.5,0.3,0.3,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,7.971014492753622,118.84057971014492,4.3478260869565215
8410031944839,Chupa Chups Sin Azucar Bolsa,chupa chups,chupa chups,snacks,"Snacks,Snacks sucrés,Confiseries,Bonbons,Sucettes,Bonbons sans sucre",en:france,FRANCE,https://images.openfoodfacts.org/images/products/841/003/194/4839/front_fr.4.400.jpg,236.0,236.0,0.0,0.0,0.0,0.0,96.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.67796610169492,0.0
8410031945737,Peppermint,smint,smint,snacks,"Botanas,Snacks dulces,Dulces,Golosinas",en:france|en:spain|en:united-kingdom,FRANCE|SOUTHERN_EUROPE|UK_IE,https://images.openfoodfacts.org/images/products/841/003/194/5737/front_en.61.400.jpg,238.0,238.0,0.4,0.4,0.3,0.3,97.0,,0.0,0.0,,,0.0,0.0,0.02,0.02,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.7563025210084,0.16806722689075632
8410031946734,Frisk,frisk,frisk,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/841/003/194/6734/front_fr.41.400.jpg,234.0,234.0,0.5,0.5,0.4,0.4,95.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,40.598290598290596,0.2136752136752137
8410031948745,XXL Strawberry Sugar Free - Pieces,smint,smint,snacks,"Botanas,Snacks dulces,Dulces,Golosinas",en:france|en:spain,FRANCE|SOUTHERN_EUROPE,https://images.openfoodfacts.org/images/products/841/003/194/8745/front_en.36.400.jpg,248.0,248.0,1.4,1.4,1.4,1.4,94.0,,0.0,0.0,,,0.0,0.0,0.04,0.04,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,37.903225806451616,0.564516129032258
8410031950908,Chupa Chups Big Babol Tutti Frutti 3pack,chupa chups,chupa chups,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/841/003/195/0908/front_fr.14.400.jpg,10.0,10.0,0.0,0.0,0.0,0.0,30.0,,19.0,19.0,0.0,0.0,0.0,0.0,,,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,300.0,0.0
8410031956566,Smint citron,smint,smint,snacks,"Snacks, Snacks sucrés, Confiseries, Bonbons",en:france,FRANCE,https://images.openfoodfacts.org/images/products/841/003/195/6566/front_fr.9.400.jpg,246.0,246.0,1.2,1.2,1.2,1.2,94.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data_quality_error,data_quality_error,False,False,False,nutrient_density_exceeds_energy_limit,0.0,38.21138211382114,0.4878048780487805
