review_rank,review_priority_bucket,review_priority_reason,review_suggestion,reviewer_decision,reviewer_note,barcode,product_name,brand,company,region,category,image_url,nutrition_quality_status,nutrition_quality_reason,energy_kcal_100g,energy_kcal_macro_calculated_100g,energy_kcal_macro_diff_abs,energy_kcal_macro_diff_pct,energy_kcal_macro_diff_pct_abs,protein_g_100g,carbs_g_100g,fat_g_100g,sugars_g_100g,saturated_fat_g_100g,fiber_g_100g,salt_g_100g,protein_g_per_100kcal,carbs_g_per_100kcal,fat_g_per_100kcal,include_in_product_explorer,include_in_market_overview_calculations,include_in_market_overview_charts
41,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410228141167,bière de table,piedbuf,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/814/1167/front_en.7.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,9.0,3.2,5.8,0.6444444444444444,0.6444444444444444,0.2,0.6,0.0,0.1,0.0,,0.2,2.2222222222222223,6.666666666666667,0.0,True,False,False
42,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3583788386711,Hydra drink Ananas Coco,aptonia,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/358/378/838/6711/front_fr.57.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,2.0,3.3,-1.2999999999999998,-0.6499999999999999,0.6499999999999999,0.1,0.5,0.1,0.1,0.1,,0.0,5.0,25.0,5.0,True,False,False
43,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3092719701054,Sirop Menthe 0% De Sucres,teisseire,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/309/271/970/1054/front_fr.14.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,15.0,4.93,10.07,0.6713333333333333,0.6713333333333333,0.01,1.2,0.01,1.0,0.01,,0.03,0.0666666666666666,8.0,0.0666666666666666,True,False,False
44,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20229108,Cola Zero,freeway,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/022/9108/front_fr.30.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,1.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.7000000000000002,0.1,0.1,0.1,0.1,0.1,,0.0,10.0,10.0,10.0,True,False,False
45,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3254380006085,Eau de Source,colruyt,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/325/438/000/6085/front_fr.27.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,1.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.7000000000000002,0.1,0.1,0.1,0.1,0.1,0.1,0.4,10.0,10.0,10.0,True,False,False
46,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,7613033590146,Capsules NESCAFE DOLCE GUSTO Lungo Intenso 16 Capsules,nestle,Nestlé,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/761/303/359/0146/front_fr.85.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,1.7000000000000002,-0.7000000000000002,-0.7000000000000002,0.7000000000000002,0.1,0.1,0.1,0.1,0.1,19.8,0.0,10.0,10.0,10.0,True,False,False
47,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410188033731,Pepsi Max Lemon,pepsi,PepsiCo,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/018/803/3731/front_fr.8.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.69999998807907,0.15999999642372,0.5399999916553501,0.7714285726449943,0.7714285726449943,0.03999999910593,0.0,0.0,0.0,0.0,0.004,0.0,5.714285683875142,0.0,0.0,True,False,False
48,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5034033000183,VIT-HIT Perform,unknown,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/503/403/300/0183/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,5.0,8.9,-3.9,-0.78,0.78,0.5,0.6,0.5,0.6,0.1,0.5,0.01,10.0,12.0,10.0,True,False,False
49,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410221305382,Citron vert à diluer sans sucres ajoutés,pulco,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/130/5382/front_fr.32.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,22.0,4.8,17.2,0.7818181818181817,0.7818181818181817,0.2,1.0,0.0,0.8,0.0,,0.01,0.9090909090909092,4.545454545454546,0.0,True,False,False
50,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,20229184,"Freeway Citron 0%, Limonade",freeway,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/002/022/9184/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,6.0,1.3,4.7,0.7833333333333333,0.7833333333333333,0.1,0.0,0.1,0.0,0.1,0.0,0.03,1.6666666666666667,0.0,1.6666666666666667,True,False,False
51,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000228321,Sans sucre,sprite,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/022/8321/front_en.47.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.16,0.84,0.84,0.84,0.04,0.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,0.0,True,False,False
52,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3092719701085,Zitrone / Limette 0% Zucker,teisseire,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/309/271/970/1085/front_fr.16.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,22.0,2.8,19.2,0.8727272727272727,0.8727272727272727,0.0,0.7,0.0,0.5,0.0,0.0,0.0,0.0,3.1818181818181817,0.0,True,False,False
53,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,4060800145697,Pepsi Max Cool Lemon,pepsi,PepsiCo,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/406/080/014/5697/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,5.0,0.4,4.6,0.92,0.92,0.1,0.0,0.0,0.0,0.0,0.0,0.03,2.0,0.0,0.0,True,False,False
54,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3760077984272,Nos racines -vin bio- côtes de Bordeaux,famille raymond,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/376/007/798/4272/front_fr.9.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,79.0,3.6,75.4,0.9544303797468356,0.9544303797468356,0.0,0.9,0.0,0.2,0.0,,0.0,0.0,1.139240506329114,0.0,True,False,False
55,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5000281016283,Caol Ila 12 Year Old,caol ila,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/500/028/101/6283/front_fr.11.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,239.0,0.4,238.6,0.998326359832636,0.998326359832636,0.0,0.1,0.0,0.096,0.0,0.0,0.0,0.0,0.0418410041841004,0.0,True,False,False
56,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5000112545340,,coca-cola,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/500/011/254/5340/front_da.17.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.2,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
57,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000016560,Coca-cola 1 litre zero light,coca-cola,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/001/6560/front_fr.15.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.2,0.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
58,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,50112579,Coca Cola zéro,coca-cola,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/005/011/2579/front_fr.17.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.3,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.01,0.0,0.0,0.0,True,False,False
59,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000016454,Coca Cola Coke Zero 375Ml,coca-cola,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/001/6454/front_fr.15.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.3,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,True,False,False
60,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000037596,Boisson gazeuse aux extraits végétaux,coca-cola,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/003/7596/front_fr.14.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.3,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,True,False,False
61,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000227959,Coca-cola-cola Caffeine Free (diet)-250ml-benelux,coca-cola,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/022/7959/front_fr.18.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.3,0.0,0.3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,True,False,False
62,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3502110000651,Pepsi Zéro sucres 50 cl,pepsi,PepsiCo,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/350/211/000/0651/front_fr.114.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.4,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,True,False,False
63,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,4060800104045,Pepsi Max,pepsi,PepsiCo,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/406/080/010/4045/front_en.82.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.4,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,True,False,False
64,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410013185000,spa touch raspberry apple,spa,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/001/318/5000/front_en.17.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.4,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
65,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000224200,Coca-Cola Cherry Zéro Sugar,coca-cola,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/022/4200/front_fr.14.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.4,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.01,0.0,0.0,0.0,True,False,False
66,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,8445291037809,Boisson pétillante saveur citron,perrier,Nestlé,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/844/529/103/7809/front_fr.25.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.4,0.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
67,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410188023619,Pepsi MAX,pepsi,PepsiCo,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/018/802/3619/front_fr.44.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
68,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410188033663,Pepsi max,pepsi,PepsiCo,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/018/803/3663/front_en.33.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,True,False,False
69,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000218353,Fusion Goût Framboise & Citron vert,chaudfontaine,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/021/8353/front_en.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
70,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000106704,Sprite zero sugar,sprite,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/010/6704/front_en.45.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.9,0.0,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.07,0.0,0.0,0.0,True,False,False
71,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000226396,Coca zero lemon,coca-cola,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/022/6396/front_fr.16.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.9,0.0,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,True,False,False
72,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000227041,Coca Cola Lemon Zero Sucres,coca-cola,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/022/7041/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,0.9,0.0,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,True,False,False
73,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3057640607493,Volvic vitamin+,volvic,Danone,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/305/764/060/7493/front_en.33.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007448,0.0,0.0,0.0,True,False,False
74,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3068320105444,Badoit citron vert,badoit,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/306/832/010/5444/front_fr.29.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.05,0.0,0.0,0.0,True,False,False
75,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3124480182159,Schweppes Zero Exotic,schweppes,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/312/448/018/2159/front_fr.6.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,True,False,False
76,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3124480186904,Schweppes zéro Indian Tonic,schweppes,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/312/448/018/6904/front_fr.34.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,True,False,False
77,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3179730005313,Perrier,perrier,Nestlé,BENELUX|FRANCE,beverages,,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
78,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,3760324842065,Tisane sos gorge,la fourche,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/376/032/484/2065/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
79,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,38026157,Boléro,bolero,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/003/802/6157/front_fr.13.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
80,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,50414352,Sirop de grenadine,teisseire,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/000/005/041/4352/front_fr.11.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.02,0.0,0.0,0.0,True,False,False
81,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5400113590361,Ogeu pyrénées,delhaize,Ahold Delhaize,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/540/011/359/0361/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,True,False,False
82,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410013187509,Orange Cardamom,spa reine,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/001/318/7509/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
83,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410188033885,Seven up Mojito free sugar,seven up,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/018/803/3885/front_fr.4.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.050000000745058,0.0,0.0,0.0,True,False,False
84,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410221305306,Lemon Zero,schweppes,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/130/5306/front_en.18.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
85,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5410221306624,Virgin mojito,schweppes,Coca-Cola,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/541/022/130/6624/front_fr.15.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0559,0.01,0.0,0.0,0.0,True,False,False
86,beverage_energy_not_captured_by_macros,"Beverage has reported energy but near-zero macro energy; alcohol, acids, or labeling conventions may explain the gap.",candidate_for_rule_review,,,5449000113290,Chaudfontaine Minérale Pet 1L,chaudfontaine,,BENELUX|FRANCE,beverages,https://images.openfoodfacts.org/images/products/544/900/011/3290/front_fr.3.400.jpg,energy_macro_inconsistency,energy_macro_difference_15pct_or_more,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,True,False,False
